id,collection_name,created_at,duration_seconds,has_audio,resolution,visual_prompt,audio_prompt,compound_prompt,parent_generation_id,filename_stem
bbcdf587-6dcc-4d43-b8de-52341f309bc3,MARKOV_POET_00,2025-07-19T06:15:51.847000Z,5,False,720p,"[
  {
    ""id"": ""POET"",
    ""type"": ""Character"",
    ""name"": ""POET"",
    ""traits"": [
      ""Protagonist"",
      ""Ego-Proxy"",
      ""Transformer"",
      ""Creator"",
      ""Observer""
    ]
  },
  {
    ""id"": ""EX"",
    ""type"": ""Character"",
    ""name"": ""EX"",
    ""traits"": [
      ""Antagonist-or-Catalyst"",
      ""Unreachable"",
      ""Elusive"",
      ""Shadow-Projection"",
      ""Past-Attachment""
    ]
  },
  {
    ""id"": ""TV_CHAOS"",
    ""type"": ""Object"",
    ""name"": ""Television Screen"",
    ""traits"": [
      ""Source-of-External-Chaos"",
      ""Reflection-of-Inner-Disorder""
    ]
  },
  {
    ""id"": ""VAPE_HAZE"",
    ""type"": ""Concept"",
    ""name"": ""Vape Haze"",
    ""traits"": [
      ""Blurring-Agent"",
      ""Obscuring-Perception"",
      ""Symbol-of-Detachment""
    ]
  }
]",,"[
  {
    ""id"": ""POET"",
    ""type"": ""Character"",
    ""name"": ""POET"",
    ""traits"": [
      ""Protagonist"",
      ""Ego-Proxy"",
      ""Transformer"",
      ""Creator"",
      ""Observer""
    ]
  },
  {
    ""id"": ""EX"",
    ""type"": ""Character"",
    ""name"": ""EX"",
    ""traits"": [
      ""Antagonist-or-Catalyst"",
      ""Unreachable"",
      ""Elusive"",
      ""Shadow-Projection"",
      ""Past-Attachment""
    ]
  },
  {
    ""id"": ""TV_CHAOS"",
    ""type"": ""Object"",
    ""name"": ""Television Screen"",
    ""traits"": [
      ""Source-of-External-Chaos"",
      ""Reflection-of-Inner-Disorder""
    ]
  },
  {
    ""id"": ""VAPE_HAZE"",
    ""type"": ""Concept"",
    ""name"": ""Vape Haze"",
    ""traits"": [
      ""Blurring-Agent"",
      ""Obscuring-Perception"",
      ""Symbol-of-Detachment""
    ]
  }
]",445aad93-735b-4c7f-a121-a2271dc8f36a,20250719_061551_bbcdf587_720p_32s_silent_id_poet_type_character_name_poet_traits
4c1980ee-1468-438e-a708-b7ebc5276da6,MARKOV_POET_00,2025-07-19T06:41:21.404000Z,5,False,720p,full prompt    ds,,full prompt    ds,67e5b1cb-8b37-432f-8da1-2c0c35fcb7dc,20250719_064121_4c1980ee_720p_29s_silent_full_prompt_ds_mood_environment_stabiliz
a1e1a8ae-4209-4c49-8544-edc12c251983,MARKOV_POET_00,2025-07-19T06:54:20.410000Z,5,False,720p,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",8b14aa65-8161-45df-aa62-841d891537cc,20250719_065420_a1e1a8ae_720p_29s_silent_full_prompt_ds_mood_environment_stabiliz
a9a29752-9822-476b-9416-884bc0f62b76,MARKOV_POET_00,2025-07-19T07:00:45.333000Z,5,False,720p,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",ff4e2dd3-f2a1-4150-9597-c1b595c8a4a7,20250719_070045_a9a29752_720p_29s_silent_full_prompt_ds_mood_environment_stabiliz
b3ac7019-b817-41d1-b2d9-0e9ddd7bfe37,MARKOV_POET_00,2025-07-19T07:17:36.043000Z,5,False,720p,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",a9a29752-9822-476b-9416-884bc0f62b76,20250719_071736_b3ac7019_720p_33s_silent_interpolated_sequence
5b9ec655-7306-4267-a79e-1357e39e908f,MARKOV_POET_00,2025-07-19T07:19:53.927000Z,5,False,720p,"POET is currently in a state of You_Falling (Engaging EX) at Inky Abyss. Key goals include: Escape Stagnant Reality, Find Connection (with EX), Reclaim Emotional Core and Agency, Manifest a New Reality (Atlantis/Temple), Integrate Past Relationships (EX, Mother, Father), Achieve Personal Autonomy, Embrace Cyclical Impermanence, Understand the Cyclical Nature of Existence. A major shift, Descent Initiated, is transforming the experience, leading to "": You_Falling"".",,"POET is currently in a state of You_Falling (Engaging EX) at Inky Abyss. Key goals include: Escape Stagnant Reality, Find Connection (with EX), Reclaim Emotional Core and Agency, Manifest a New Reality (Atlantis/Temple), Integrate Past Relationships (EX, Mother, Father), Achieve Personal Autonomy, Embrace Cyclical Impermanence, Understand the Cyclical Nature of Existence. A major shift, Descent Initiated, is transforming the experience, leading to "": You_Falling"".",67bef226-5aad-447f-ba01-cbd1dab5f0dd,20250719_071953_5b9ec655_720p_13s_silent_poet_is_currently_in_a_state_of_you_fall
4cfa729a-b8d4-4a0a-ba8b-27695912c8be,MARKOV_POET_00,2025-07-19T07:34:04.142000Z,5,False,720p,,,Keyframed Visual Continuity,1457af04-1351-4d4b-8121-a1c164a973b7,20250719_073404_4cfa729a_720p_5s_silent_interpolated_sequence
8aff03e4-a15d-4067-8a26-60689485fda6,MARKOV_POET_00,2025-07-19T07:38:30.409000Z,5,False,720p,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",4cfa729a-b8d4-4a0a-ba8b-27695912c8be,20250719_073830_8aff03e4_720p_13s_silent_here_in_inky_abyss_a_new_chapter_begins
d5abc940-54af-4992-b173-cd32e82b1b17,MARKOV_POET_00,2025-07-19T07:51:24.108000Z,5,False,720p,"POV shot through a glitching filter of POET in Inky Abyss - EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious.. Focus on the visual impact of: Descent Initiated. The scene's ambiance is Vibrant, kaleidoscopic light with a Psychedelic, abstract style. Use Camera dollies forward, framed as in a symmetrical layout, aspect ratio 9:16. Add flavor:",,"POV shot through a glitching filter of POET in Inky Abyss - EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious.. Focus on the visual impact of: Descent Initiated. The scene's ambiance is Vibrant, kaleidoscopic light with a Psychedelic, abstract style. Use Camera dollies forward, framed as in a symmetrical layout, aspect ratio 9:16. Add flavor:",4cfa729a-b8d4-4a0a-ba8b-27695912c8be,20250719_075124_d5abc940_720p_9s_silent_pov_shot_through_a_glitching_filter_of_p
8e5ebf2d-9325-4df3-b370-ba040df33148,MARKOV_POET_00,2025-07-19T07:54:31.943000Z,5,False,720p,"[
  {
    ""id"": ""POET"",
    ""type"": ""Character"",
    ""name"": ""POET"",
    ""traits"": [
      ""Protagonist"",
      ""Ego-Proxy"",
      ""Transformer"",
      ""Creator"",
      ""Observer""
    ]
  },
  {
    ""id"": ""EX"",
    ""type"": ""Character"",
    ""name"": ""EX"",
    ""traits"": [
      ""Antagonist-or-Catalyst"",
      ""Unreachable"",
      ""Elusive"",
      ""Shadow-Projection"",
      ""Past-Attachment""
    ]
  },
  {
    ""id"": ""INKY_ABYSS"",
    ""type"": ""Location"",
    ""name"": ""Inky Abyss"",
    ""traits"": [
      ""Profound-Void"",
      ""Unconscious-Descent"",
      ""No-Place""
    ],
    ""fixed_position"": [
      0.5,
      0.1
    ]
  }
]",,"[
  {
    ""id"": ""POET"",
    ""type"": ""Character"",
    ""name"": ""POET"",
    ""traits"": [
      ""Protagonist"",
      ""Ego-Proxy"",
      ""Transformer"",
      ""Creator"",
      ""Observer""
    ]
  },
  {
    ""id"": ""EX"",
    ""type"": ""Character"",
    ""name"": ""EX"",
    ""traits"": [
      ""Antagonist-or-Catalyst"",
      ""Unreachable"",
      ""Elusive"",
      ""Shadow-Projection"",
      ""Past-Attachment""
    ]
  },
  {
    ""id"": ""INKY_ABYSS"",
    ""type"": ""Location"",
    ""name"": ""Inky Abyss"",
    ""traits"": [
      ""Profound-Void"",
      ""Unconscious-Descent"",
      ""No-Place""
    ],
    ""fixed_position"": [
      0.5,
      0.1
    ]
  }
]",6b29a61f-ac78-4da3-9788-f1e58e94b419,20250719_075431_8e5ebf2d_720p_5s_silent_id_poet_type_character_name_poet_traits
d1dfc1d0-11bf-4d2c-bf07-2953a7ea7e44,MARKOV_POET_00,2025-07-19T08:11:27.124000Z,5,False,720p,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",8e5ebf2d-9325-4df3-b370-ba040df33148,20250719_081127_d1dfc1d0_720p_9s_silent_here_in_inky_abyss_a_new_chapter_begins
3af36c41-44c7-484c-a524-ce74612ce833,MARKOV_POET_00,2025-07-19T08:16:08.239000Z,5,False,720p,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",b3ac7019-b817-41d1-b2d9-0e9ddd7bfe37,20250719_081608_3af36c41_720p_28s_silent_interpolated_sequence
eb298ed7-27f0-453c-b743-5ec0f252157d,MARKOV_POET_00,2025-07-19T08:17:27.427000Z,5,False,720p,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",,"Here in Inky Abyss, a new chapter begins, marked by: ""EX and POET fall into inky abyss; screen blacks out. Entering the deep unconscious."". The narrative takes a turn with the Descent Initiated, leading to a sense of "": You_Falling"". Through it all, I am becoming You_Falling (Engaging EX).",d1dfc1d0-11bf-4d2c-bf07-2953a7ea7e44,20250719_081727_eb298ed7_720p_13s_silent_here_in_inky_abyss_a_new_chapter_begins
af9410b7-1687-472a-955e-ddd4798a0e18,MARKOV_POET_00,2025-07-19T08:25:58.413000Z,5,False,720p,here in inky abyss,,here in inky abyss,eb298ed7-27f0-453c-b743-5ec0f252157d,20250719_082558_af9410b7_720p_17s_silent_here_in_inky_abyss_a_new_chapter_begins
cc6917c6-ac49-4a5a-adb5-75f43085d1dc,MARKOV_POET_00,2025-07-19T08:31:33.319000Z,5,False,720p,here in inky abyss,,here in inky abyss,eb298ed7-27f0-453c-b743-5ec0f252157d,20250719_083133_cc6917c6_720p_17s_silent_here_in_inky_abyss_a_new_chapter_begins
6e80b1bd-7b50-4cc6-921a-1f76d8bee404,MARKOV_POET_00,2025-07-19T08:34:55.124000Z,5,False,720p,here in inky abyss,,here in inky abyss,af9410b7-1687-472a-955e-ddd4798a0e18,20250719_083455_6e80b1bd_720p_25s_silent_here_in_inky_abyss_a_new_chapter_begins
c81cb1b0-52a4-4137-b56f-9b2eb0132d0a,MARKOV_POET_00,2025-07-19T08:51:21.583000Z,5,False,720p,"My journey brings me to Dim Bedroom, as ""External chaos and blurring vision; EX recedes. Forces the 'LEAVE' trigger."" unfolds before me. I am undergoing a Subjective Frame Recalibration, as aspects of myself : Disoriented. Through it all, I am becoming You_Falling (Engaging EX).",,"My journey brings me to Dim Bedroom, as ""External chaos and blurring vision; EX recedes. Forces the 'LEAVE' trigger."" unfolds before me. I am undergoing a Subjective Frame Recalibration, as aspects of myself : Disoriented. Through it all, I am becoming You_Falling (Engaging EX).",ef144131-354c-4cac-b3a2-fc6b357f597a,20250719_085121_c81cb1b0_720p_26s_silent_my_journey_brings_me_to_dim_bedroom_as_e
84592d51-5519-4ef3-9e82-728d1d45d0fa,MARKOV_POET_00,2025-07-19T09:36:42.305000Z,5,False,1080p,should feel more abstact this is pre film.  think of this like art film like saul bass and john whitney would make,,should feel more abstact this is pre film.  think of this like art film like saul bass and john whitney would make,2d3f48af-4e6d-4aa8-b635-6831277c3f21,20250719_093642_84592d51_1080p_5s_silent_should_feel_more_abstact_this_is_pre_fil
9d16432c-6ef6-4d3e-ab06-8876fe3dbcbd,MARKOV_POET_00,2025-07-19T09:38:18.785000Z,5,False,720p,more minimal and abstract with neon touches more grit and grain,,more minimal and abstract with neon touches more grit and grain,4324c3f9-2dec-448a-9b46-a6b171b8d2ff,20250719_093818_9d16432c_720p_5s_silent_more_minimal_and_abstract_with_neon_touc
e3e52e35-c512-4041-9e21-0a32600b1570,MARKOV_POET_00,2025-07-19T09:39:50.198000Z,5,False,720p,more minimal and abstract with neon touches more grit and grain,,more minimal and abstract with neon touches more grit and grain,4324c3f9-2dec-448a-9b46-a6b171b8d2ff,20250719_093950_e3e52e35_720p_5s_silent_more_minimal_and_abstract_with_neon_touc
a11b84af-ea36-4e1b-a2a3-4870b3d1da2d,MARKOV_POET_00,2025-07-19T09:48:07.866000Z,5,False,720p,,,Keyframed Visual Continuity,d0eccc44-151f-42ba-bf20-bc2177cdb1db,20250719_094807_a11b84af_720p_9s_silent_interpolated_sequence
b072cfc2-6718-457c-ad6f-05cae38d884a,MARKOV_POET_00,2025-07-19T09:53:18.127000Z,5,False,720p,,,Keyframed Visual Continuity,c4ea9327-becb-43cc-a817-636d21706cf9,20250719_095318_b072cfc2_720p_13s_silent_interpolated_sequence
8478f997-0b09-41f3-93f2-de5c144d0b8b,MARKOV_POET_00,2025-07-19T09:57:36.529000Z,5,False,720p,more minimal and,,more minimal and,e3e52e35-c512-4041-9e21-0a32600b1570,20250719_095736_8478f997_720p_9s_silent_more_minimal_and_abstract_with_neon_touc
173e50a6-417d-42dc-b48f-22b161ffa83c,MARKOV_POET_00,2025-07-19T10:02:45.834000Z,5,False,720p,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",,"""full_prompt"": ""DS · Mood Environment Stabilizer · A dimly lit plain bedroom in a high-rise apartment · Photo-realistic, minimalist bedroom, urban high-rise window, blue-grey dim lighting, subtle dust motes in air.""
        },
    {

          ""full_prompt"": ""CS · Causal Motion Trigger · POET, wearing a black t-shirt, reads a poem aloud · Photo-realistic, medium shot, soft internal light on POET (black t-shirt), face focused, expressive reading.""
        },
    {
      
          ""full_prompt"": ""CS · Causal Motion Trigger · EX, back turned, vapes on a fire escape outside a bedroom window · Photo-realistic, wide shot, EX (back to camera, never showing face), vape cloud, gritty fire escape, high-rise window frame, urban backdrop.""
        },",8e1b4bd1-a70c-4081-b0e0-5bedb4ae5af8,20250719_100245_173e50a6_720p_22s_silent_interpolated_sequence
706766af-c9c4-4f8b-bd21-5849851c3a95,MARKOV_POET_00,2025-07-19T10:10:13.327000Z,5,False,720p,,,Keyframed Visual Continuity,b072cfc2-6718-457c-ad6f-05cae38d884a,20250719_101013_706766af_720p_39s_silent_interpolated_sequence
46782136-88da-4bc6-911a-9d5954f0ce08,MARKOV_POET_00,2025-07-19T10:24:41.399000Z,5,False,720p,"My journey brings me to Dim Bedroom, as ""External chaos and blurring vision; EX recedes. Forces the 'LEAVE' trigger."" unfolds before me. I am undergoing a Subjective Frame Recalibration, as aspects of myself : Disoriented. Through it all, I am becoming You_Falling (Engaging EX).",,"My journey brings me to Dim Bedroom, as ""External chaos and blurring vision; EX recedes. Forces the 'LEAVE' trigger."" unfolds before me. I am undergoing a Subjective Frame Recalibration, as aspects of myself : Disoriented. Through it all, I am becoming You_Falling (Engaging EX).",c81cb1b0-52a4-4137-b56f-9b2eb0132d0a,20250719_102441_46782136_720p_31s_silent_interpolated_sequence
6a9fa071-0440-4648-a91a-4825d383cf3e,MARKOV_POET_00,2025-07-19T10:27:35.870000Z,5,False,720p,,,Keyframed Visual Continuity,4cfa729a-b8d4-4a0a-ba8b-27695912c8be,20250719_102735_6a9fa071_720p_33s_silent_interpolated_sequence
5880d3a4-dd0a-4958-97bc-96a6cb7c6d5b,MARKOV_POET_00,2025-07-21T13:21:32.805000Z,5,False,720p,,,Keyframed Visual Continuity,180af6f3-626e-42e5-ab69-d4c61782c3d9,20250721_132132_5880d3a4_720p_5s_silent_interpolated_sequence
63fd3f15-2c15-409d-a94a-b07864d46497,MARKOV_POET,2025-10-19T22:58:46.301000Z,5,True,720p,,"epic drone, surreal, blessed, red engergy passion, mood","Sound: epic drone, surreal, blessed, red engergy passion, mood",5662ac9b-9af2-4a02-adea-ee95ea05bd28,20251019_225846_63fd3f15_720p_5s_audio_sound_drone_sound_fire_light_energy_epic
60c4c35f-0841-4469-acd2-f86617b250c5,MARKOV_POET,2025-10-19T22:58:55.154000Z,5,True,720p,,"drone, heavenly sound, red fire echo drone, lu,ninous, legend entry deep light","Sound: drone, heavenly sound, red fire echo drone, lu,ninous, legend entry deep light",897959e2-f9f2-43b5-b1a8-a18f21a92798,20251019_225855_60c4c35f_720p_5s_audio_sound_drone_heavenly_sound_red_fire_echo
4ed309f2-e28d-4850-9681-b789476934a6,MARKOV_POET,2025-10-19T22:59:24.444000Z,5,True,720p,,"drone, light, mood red","Sound: drone, light, mood red",2b86743e-0a82-45c8-8e8a-6ccbb3027d09,20251019_225924_4ed309f2_720p_5s_audio_sound_drone_light_mood_red
e9c18d8d-4282-4dcf-a363-c31074045570,MARKOV_POET,2025-10-19T23:05:30.128000Z,5,True,720p,,"rain, distant sounds echo of radio, 80's ambient, drone glow rain","Sound: rain, distant sounds echo of radio, 80's ambient, drone glow rain",fedbef68-b4d8-42b3-a7a0-3bc529a11ca5,20251019_230530_e9c18d8d_720p_5s_audio_sound_rain_distant_sounds_echo_of_radio
02eba2a1-e758-4688-9b7f-7b816ba4ec07,MARKOV_POET,2025-10-19T23:05:48.113000Z,5,False,720p,,,Keyframed Visual Continuity,9c734df4-883a-49ba-9647-984e2fd588d4,20251019_230548_02eba2a1_720p_5s_audio_interpolated_sequence
0b025dc2-a248-44b0-a4d7-b4751d7d3602,MARKOV_POET,2025-10-19T23:07:06.739000Z,5,True,draft,the man s head,"drowning in red light fluid, bubbling, textured, mood atmospheric","the man s head [Audio: drowning in red light fluid, bubbling, textured, mood atmospheric]",c9d310d4-c4b0-4f91-985e-8b9417b83f06,20251019_230706_0b025dc2_draft_5s_audio_sound_drowning_in_red_light_fluid_bubbli
f3088dc0-e65c-4546-9a1b-063667d5b057,MARKOV_POET,2025-10-19T23:12:05.438000Z,5,False,draft,the man turns his,,the man turns his,c55cf001-a3a5-4069-8421-4ba445a40f50,20251019_231205_f3088dc0_draft_5s_audio_interpolated_sequence
84c137db-a003-4e03-b26e-40f339b666d4,MARKOV_POET,2025-10-19T23:12:10.610000Z,5,False,draft,the dj s right hand,,the dj s right hand,24e9edde-f1cb-47d9-bc3e-f595a52f600d,20251019_231210_84c137db_draft_5s_audio_interpolated_sequence
0183fedb-4dd9-4c31-87a8-65f4126f55d4,MARKOV_POET,2025-10-19T23:12:40.223000Z,5,True,draft,the man in,"rain, drone, dope slow mo, vocoder, mood","the man in [Audio: rain, drone, dope slow mo, vocoder, mood]",216b7124-5391-40a4-9198-d5792ac25efc,20251019_231240_0183fedb_draft_5s_audio_sound_rain_drone_dope_slow_mo_vocoder_mo
6017f123-f493-4fd3-98c7-9b6573ac3596,MARKOV_POET,2025-10-19T23:14:53.076000Z,5,False,720p,,,Keyframed Visual Continuity,668e0515-96e5-446b-a8ab-52d43ad533a9,20251019_231453_6017f123_720p_5s_audio_interpolated_sequence
5bbf08ef-65af-4fc6-9284-458d4f0db21c,MARKOV_POET,2025-10-19T23:15:12.291000Z,5,False,draft,the vibrant red and,,the vibrant red and,d9a2be5f-d1db-4adc-abf1-71f66f4494ff,20251019_231512_5bbf08ef_draft_5s_audio_interpolated_sequence
ee2b1d79-4139-4341-872d-9e554ca444a1,MARKOV_POET,2025-10-19T23:18:46.562000Z,5,False,720p,,,Keyframed Visual Continuity,0b27c0ed-21c5-4ab3-b300-4db924481df0,20251019_231846_ee2b1d79_720p_5s_audio_interpolated_sequence
222c8cca-2f7c-492e-8fb7-00bb771cdeb3,MARKOV_POET,2025-10-19T23:19:55.275000Z,5,False,draft,the person s visible,,the person s visible,81a48c48-d098-4ee8-91e3-ff4d74f20746,20251019_231955_222c8cca_draft_5s_audio_interpolated_sequence
53666716-4b11-4103-a4ae-86a53110dd09,MARKOV_POET,2025-10-19T23:19:56.288000Z,5,False,720p,,,Keyframed Visual Continuity,ad1b4ef1-47bd-4373-ac9a-5ebafd4907cf,20251019_231956_53666716_720p_5s_silent_interpolated_sequence
0b99d0ac-ed91-4c16-a0bc-bb39c320db15,MARKOV_POET,2025-10-19T23:20:34.512000Z,5,True,draft,the person s eyelids,"drone, breathing, vocoder, echo, deep space","the person s eyelids [Audio: drone, breathing, vocoder, echo, deep space]",f0fb54b7-121b-463b-b58f-78a67bce6757,20251019_232034_0b99d0ac_draft_5s_audio_sound_drone_breathing_vocoder_echo_deep
9e848953-1c87-475b-acda-8c812d6d4782,MARKOV_POET,2025-10-19T23:25:08.064000Z,5,False,draft,the person s left,,the person s left,0b27c0ed-21c5-4ab3-b300-4db924481df0,20251019_232508_9e848953_draft_5s_silent_interpolated_sequence
ef876320-8cf7-417c-be61-2d810cfee1ef,MARKOV_POET,2025-10-19T23:29:01.606000Z,5,False,draft,the man on the red,,the man on the red,94d625a2-51f3-43c0-a474-a0f169c79eff,20251019_232901_ef876320_draft_5s_silent_interpolated_sequence
8acad7c0-0f12-48a7-bcf5-177308192cae,MARKOV_POET,2025-10-19T23:32:47.788000Z,5,False,720p,,,Keyframed Visual Continuity,8452a7c5-63e4-4a2b-8736-170748d6c52d,20251019_233247_8acad7c0_720p_5s_audio_interpolated_sequence
764b035a-5b9f-4f68-a1b2-5a4836c0391c,MARKOV_POET,2025-10-19T23:39:13.092000Z,5,False,720p,,,Keyframed Visual Continuity,ee8ffea8-f5fe-4c90-a5a7-3171c9ef34f5,20251019_233913_764b035a_720p_5s_audio_interpolated_sequence
b8d2065c-43c1-4a0d-add5-ae23896cb682,MARKOV_POET,2025-10-19T23:39:25.228000Z,5,False,720p,,,Keyframed Visual Continuity,d7828f88-b86e-4656-8ffb-4c1c73bdc008,20251019_233925_b8d2065c_720p_5s_audio_interpolated_sequence
34051c38-4ba9-47a8-a756-bdfb255b95a8,MARKOV_POET,2025-10-19T23:40:18.863000Z,5,True,720p,,"hearbeat, drone, light skeleton, purpose, energey","Sound: hearbeat, drone, light skeleton, purpose, energey",8f4fa883-e13a-44ba-9e7e-0bb24f20e9e3,20251019_234018_34051c38_720p_5s_audio_sound_hearbeat_drone_light_skeleton_purp
